email,syntax_valid,domain_exists,mx_record_exists,role_based,disposable,smtp_valid,blacklist,catch_all,status,verdict
"760,dfd2cf9485b11c6,richards-zimmerman,http://vasquez-macdonald.biz/,fiji,open-source interactive initiative,2018,public safety,8249",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"761,beffbe7ee550703,prince ltd,http://www.stafford-reed.com/,switzerland,right-sized clear-thinking graphic interface,1971,hospitality,8500",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"762,dc421a3a9b6d50d,beltran group,https://www.mosley-nolan.com/,grenada,open-architected next generation artificial intelligence,1997,program development,7613",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"763,cdf2e85ca8a7cfa,camacho ltd,http://www.leonard.com/,isle of man,reduced clear-thinking adapter,1982,chemicals,8710",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"764,e0da4a69658eaca,wall-mcconnell,http://www.carr.com/,central african republic,configurable real-time protocol,2006,building materials,4491",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"765,736e0c8368e8f3d,vazquez llc,http://berg.net/,faroe islands,de-engineered system-worthy secured line,1979,oil / energy / solar / greentech,3136",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"766,f21ac01c1c5f5ff,powers-francis,http://www.flores-cochran.org/,guatemala,grass-roots transitional open architecture,1988,marketing / advertising / sales,8184",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"767,a76cd8bc06ccf18,""mullins, bird and kirk"",http://keller.com/,united kingdom,sharable uniform help-desk,1993,oil / energy / solar / greentech,4804",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"768,df39abf66ae4d0c,""romero, austin and gentry"",https://cooper-nash.com/,brunei darussalam,organized upward-trending array,1990,railroad manufacture,8213",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"769,5b615bb933cd1c8,santos-howard,http://stewart.biz/,montenegro,versatile full-range contingency,2003,machinery,4475",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"770,a31ed2d9f41d8ff,""beck, james and soto"",http://www.decker.net/,portugal,visionary cohesive function,1992,fishery,8712",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"771,83e82bcddd89cb1,king-weaver,https://www.gay-fox.com/,sri lanka,managed modular matrices,2019,alternative dispute resolution,1888",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"772,4c9b19ed3ddab6f,""gray, khan and poole"",http://buchanan.com/,saint kitts and nevis,virtual leadingedge knowledge user,2007,financial services,2913",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"773,7ade1d82d2ac863,ochoa-mason,http://calderon.biz/,antarctica (the territory south of 60 deg s),implemented systemic protocol,2011,biotechnology / greentech,7205",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"774,3c08339af3bb8c8,medina-wells,https://flynn.com/,andorra,streamlined tangible intranet,1986,online publishing,8575",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"775,d32a80fda087d06,hood ltd,https://www.ferguson.net/,norway,secured leadingedge groupware,2009,plastics,7370",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"776,7dc8c8cd1ff23fe,briggs-delacruz,https://www.burnett-sparks.com/,georgia,reverse-engineered bottom-line customer loyalty,2006,glass / ceramics / concrete,3098",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"777,e222defcac1cafa,mitchell-ponce,http://giles-lozano.com/,trinidad and tobago,seamless static knowledge user,2005,media production,4260",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"778,bf1cc30febed38c,guzman plc,http://marsh-callahan.info/,antarctica (the territory south of 60 deg s),optimized contextually-based model,1987,judiciary,481",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"779,b4ff489acfe154d,rosales inc,http://ware-castillo.com/,lebanon,enterprise-wide object-oriented capacity,1986,staffing / recruiting,4470",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"780,be63f1f5ac0aef2,ibarra-klein,http://www.ellis.com/,united states minor outlying islands,expanded value-added complexity,1985,oil / energy / solar / greentech,8107",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"781,4c3ac124ddedbdc,""bentley, blake and mclean"",http://www.wells.com/,libyan arab jamahiriya,managed dynamic hub,1971,chemicals,3254",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"782,944bb87fc8a613e,richmond-conley,https://randall.com/,bolivia,exclusive 4thgeneration capacity,1997,political organization,6412",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"783,062fdfdc5aa37f9,""wilkinson, pope and roach"",http://sawyer.biz/,jamaica,fully-configurable bifurcated orchestration,2009,fine art,5959",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"784,3899d932c149e5c,macias-patton,https://www.ferguson-bradford.com/,brazil,profit-focused mobile analyzer,1990,wholesale,6403",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"785,eb1f0a485ff5c50,""oliver, flores and pena"",https://www.merritt.com/,austria,triple-buffered local contingency,1994,medical equipment,2587",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"786,3cce7ee2c078d51,malone and sons,http://jensen-mccormick.com/,fiji,self-enabling 24hour benchmark,2013,program development,4587",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"787,faab8cd18652e38,mcknight-brewer,https://buckley-rowe.info/,south georgia and the south sandwich islands,centralized tangible system engine,2012,health / fitness,604",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"788,9a7cdebe1207c72,""tapia, bush and brandt"",https://vance-mcknight.com/,liberia,assimilated human-resource success,1976,banking / mortgage,3378",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"789,a9a62abc02eceeb,""wood, stark and jacobson"",http://www.liu-romero.com/,congo,proactive foreground website,2006,telecommunications,8056",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"790,431e9addc53ffaa,""cole, wu and cameron"",https://pena.net/,yemen,balanced systemic toolset,1992,environmental services,2491",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"791,86d2e984d41aa0b,carney-heath,https://cross.com/,macao,optional value-added initiative,2019,publishing industry,5563",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"792,b0e440da717eff9,joseph-stein,https://www.moses-mccarthy.org/,french southern territories,innovative uniform structure,1990,defense / space,7825",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"793,dfed388e08b676f,kent-nolan,http://www.sweeney.biz/,indonesia,advanced zero tolerance success,2007,oil / energy / solar / greentech,7161",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"794,e4c640af4aa845a,reed group,http://herrera-carroll.info/,angola,adaptive reciprocal matrix,1976,international affairs,4531",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"795,fbc70f10eaf8139,""willis, davenport and mueller"",http://www.burgess.com/,philippines,focused asymmetric productivity,2002,chemicals,2443",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"796,8ccae37e4f5e4aa,""meza, morales and booker"",http://www.case.biz/,slovenia,quality-focused client-driven system engine,2014,mining / metals,6662",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"797,880f187ba4feaec,valentine and sons,https://conner.net/,swaziland,streamlined 5thgeneration hardware,1986,legislative office,2835",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"798,ee4aa1dc0265e0e,dennis-bridges,https://www.woods.com/,antarctica (the territory south of 60 deg s),front-line human-resource solution,1991,translation / localization,648",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"799,5bdfdfbc17850ba,""atkinson, good and burns"",http://www.clark.com/,western sahara,extended 6thgeneration monitoring,2005,shipbuilding,1066",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"800,5e94b45be9da540,price and sons,https://www.combs.com/,iceland,ergonomic fault-tolerant knowledge user,1989,consumer services,599",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"801,afcb81d408c1ce5,berry and sons,https://patel.com/,svalbard & jan mayen islands,digitized holistic archive,1975,government administration,4045",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"802,dc4af0ddc8ffcd7,""mercado, butler and walsh"",https://www.olson.com/,peru,fully-configurable composite concept,1998,hospital / health care,8177",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"803,ef80e90db608daf,""mckee, lewis and hays"",http://stanton-ramsey.com/,french guiana,compatible fault-tolerant core,2010,airlines / aviation,3583",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"804,fa6b111df7ad1b1,""avery, owens and suarez"",http://compton.com/,mongolia,quality-focused 4thgeneration time-frame,2006,commercial real estate,3366",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"805,df3b3ed4193d90f,golden-riddle,https://hancock-finley.com/,lebanon,grass-roots local methodology,1982,investment banking / venture,4864",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"806,ffa47dac1a190be,""gallegos, barrera and camacho"",https://www.wall.com/,uruguay,integrated 4thgeneration moderator,1991,capital markets / hedge fund / private equity,9146",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"807,ea97bd8ba314e13,""irwin, contreras and mann"",http://www.serrano.com/,singapore,progressive modular alliance,1989,market research,1191",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"808,b5dc0fb9bacce7b,hickman inc,https://bean-gallegos.net/,saint lucia,extended 4thgeneration parallelism,2008,architecture / planning,5760",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"809,5e75d5cd8beb4da,norman-ford,http://maxwell.info/,ethiopia,secured didactic application,2018,financial services,3382",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"810,075c31b4c14022e,""estes, gilbert and blevins"",https://mack-gay.info/,vanuatu,stand-alone logistical focus group,1994,apparel / fashion,5565",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"811,fa5c0d0bb84dfbe,""mejia, woods and austin"",https://wong.net/,tuvalu,synchronized global process improvement,2010,alternative dispute resolution,1987",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"812,190f3ec896bba5f,bryan group,https://www.patel-bush.com/,new zealand,sharable global orchestration,2021,banking / mortgage,3079",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"813,fc4b2a657d1dc67,suarez-flynn,http://www.fitzgerald.org/,mauritius,stand-alone static analyzer,1998,legal services,9600",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"814,cce52f95ab4b6fa,""calhoun, becker and madden"",https://burke.com/,saint helena,advanced systemic intranet,1983,civic / social organization,8073",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"815,0a2ece7ae80f8a1,wells group,http://www.petty.com/,marshall islands,exclusive fresh-thinking portal,2021,maritime,1464",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"816,ebf8a3c04caaf0e,lopez plc,https://www.mclaughlin-glass.com/,tonga,versatile hybrid collaboration,1995,e - learning,444",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"817,656fb1d3f3e8c27,valencia group,https://www.whitney.biz/,seychelles,customizable secondary secured line,1999,higher education / acadamia,499",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"818,7efe6660f3d6afd,""mcpherson, davila and richard"",https://www.oconnell.net/,reunion,user-centric asymmetric frame,1975,e - learning,8856",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"819,0aded4af925c9ec,""mcdonald, jacobson and fischer"",http://www.bruce.biz/,czech republic,self-enabling radical utilization,1975,outsourcing / offshoring,6572",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"820,f1d5c69dfb934fb,herring-blake,http://collier.net/,falkland islands (malvinas),seamless motivating knowledge user,2002,internet,2268",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"821,a5ffb6afd24d2eb,""horne, cherry and santana"",http://bishop.com/,azerbaijan,networked executive customer loyalty,1981,financial services,7298",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"822,9fff9f0fd2dcaba,mays-beasley,http://carter.biz/,montenegro,decentralized content-based alliance,1972,publishing industry,7397",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"823,ad103986bdbe6ad,stuart ltd,http://russell.com/,azerbaijan,future-proofed high-level internet solution,2021,luxury goods / jewelry,6472",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"824,54b4e33facaf78e,montes inc,http://www.braun.biz/,russian federation,automated heuristic graphic interface,2014,railroad manufacture,5365",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"825,8b43a3446ad871c,""scott, simpson and burch"",https://www.zhang.com/,dominica,cross-group systematic contingency,1979,furniture,4408",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"826,82abe4754dd57dc,""ellis, ewing and steele"",http://dawson.net/,taiwan,universal multimedia knowledge user,1994,mental health care,4111",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"827,fc7bdf3cd8c1dd6,""rios, huerta and levy"",http://www.curtis.net/,united kingdom,configurable optimizing interface,2010,glass / ceramics / concrete,5011",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"828,55cc2d7816506bd,holland ltd,http://silva.com/,british virgin islands,configurable client-driven project,1995,plastics,5096",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"829,cfa53dff1c6cfef,cowan-sanford,http://www.weeks.com/,switzerland,business-focused bi-directional budgetary management,2016,shipbuilding,5200",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"830,d1f772a3528ecfc,whitehead and sons,http://rasmussen.com/,bolivia,stand-alone motivating alliance,2005,oil / energy / solar / greentech,338",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"831,d457875b76d0ad8,""espinoza, stephens and spencer"",http://www.hardy.com/,central african republic,persistent bottom-line solution,2002,glass / ceramics / concrete,3784",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"832,b963d1165e3d034,""kane, baldwin and clayton"",https://atkinson.com/,syrian arab republic,re-contextualized well-modulated database,1980,library,9592",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"833,bfa9a7d5cd3ea2c,lowe llc,https://padilla-gardner.info/,american samoa,right-sized zero tolerance archive,1971,political organization,7249",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"834,0d1c7d0ec478eb3,malone group,http://www.blackburn-dodson.com/,sweden,face-to-face bi-directional process improvement,2011,business supplies / equipment,9386",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"835,4226a8ee50ed237,""contreras, bryant and eaton"",https://www.wheeler.com/,saint helena,optional asynchronous monitoring,1992,logistics / procurement,5196",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"836,dc94cdf6d5bddbd,terrell inc,https://mcintosh-copeland.org/,china,persistent maximized challenge,1983,food / beverages,7961",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"837,2606f29ee3f97f5,""good, mcconnell and ballard"",https://riddle-carr.com/,bahamas,grass-roots systematic matrix,1991,information technology / it,4089",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"838,cefce1cac0abcbe,""chang, solis and beasley"",https://www.moon-sherman.com/,liechtenstein,secured hybrid orchestration,2011,staffing / recruiting,3267",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"839,a98cb22e83aec1a,""yates, hines and cohen"",http://cooley.com/,hungary,pre-emptive object-oriented website,2002,computer / network security,6926",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"840,4d7bb84fd745aee,""flowers, poole and rose"",http://www.clay.info/,seychelles,phased full-range hub,1994,wholesale,7678",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"841,940bb95b4a70652,greer llc,https://www.dickerson.net/,macedonia,profound discrete architecture,2010,think tanks,9656",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"842,477cdccc1e02aad,vargas ltd,https://www.blair-stout.com/,dominica,universal next generation adapter,1989,human resources / hr,3162",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"843,0600c95d0e0bae2,""ali, thomas and steele"",https://weeks.com/,lithuania,open-architected multi-state groupware,1996,gambling / casinos,6541",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"844,1f50128dfdabd51,""patterson, reid and randolph"",http://joseph.com/,saint helena,synchronized mission-critical archive,2018,internet,3434",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"845,0aa03de0f49f09d,calhoun and sons,http://www.young.com/,jordan,proactive mobile artificial intelligence,1999,government administration,5723",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"846,039649af41d4b93,""riddle, woodard and lara"",https://www.crane.org/,saint kitts and nevis,open-architected dedicated knowledge user,1975,information technology / it,7338",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"847,c398a370ccfe05f,cook-dunn,http://www.dunn.info/,gibraltar,re-contextualized secondary algorithm,2009,marketing / advertising / sales,6176",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"848,9af2278d3ae4dd2,walker group,http://weeks.net/,palau,compatible reciprocal firmware,2000,civic / social organization,9952",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"849,1c01bcc0efc5279,moon-stein,https://diaz.com/,united states virgin islands,proactive stable internet solution,2007,individual / family services,5477",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"850,ddb3cf0ce1fdb2a,graham-hudson,http://robbins.com/,martinique,monitored hybrid projection,1988,ranching,9392",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"851,aa31e3ecbfb4bb1,""payne, blevins and bonilla"",http://carter.com/,ireland,intuitive methodical projection,2012,alternative medicine,7649",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"852,c9ac8bb4b2f448f,fisher plc,http://weber.biz/,monaco,networked multi-tasking forecast,2007,research industry,2983",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"853,391e22a22e6c77a,""sanchez, pugh and decker"",http://faulkner-anthony.com/,chile,progressive directional graphic interface,2022,alternative dispute resolution,8917",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"854,46671edec7cf6bf,mcbride plc,http://www.camacho.info/,guernsey,persevering non-volatile implementation,1986,machinery,9376",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"855,c61dd4bb78351a7,parrish group,https://stanley.org/,heard island and mcdonald islands,synchronized scalable moratorium,1988,defense / space,4308",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"856,fcba7584a40a7f3,""mercer, bush and moore"",https://www.kent-holmes.org/,mali,switchable web-enabled help-desk,2002,writing / editing,9852",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"857,7777bb883c34976,padilla and sons,http://www.reeves.com/,malaysia,cross-platform radical function,1998,media production,7222",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"858,5821aaeef8c02b9,huerta-gates,https://www.guerrero.info/,mongolia,open-architected 24/7 time-frame,2001,market research,2142",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"859,8ec1d69b7fd30a1,wong inc,http://bowers-stevenson.info/,zimbabwe,distributed static parallelism,1976,performing arts,2168",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"860,b8a269b56c88826,""meadows, howard and york"",http://www.robertson.info/,honduras,configurable regional product,1997,computer games,6597",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"861,14db63a4ea4212f,hayes-larsen,http://www.olson-mayo.com/,ecuador,advanced transitional workforce,2005,food / beverages,5540",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"862,1d7f71d9ccfb7ee,herrera ltd,https://rowe.com/,united states minor outlying islands,stand-alone contextually-based application,1981,consumer electronics,5244",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"863,ecc3baf0677bf90,holmes-wise,https://www.savage.org/,holy see (vatican city state),intuitive dynamic help-desk,2001,mental health care,5662",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"864,98c2ae97c376cfd,""glover, roach and alexander"",http://abbott-bridges.com/,gambia,universal 24/7 toolset,1971,apparel / fashion,8383",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"865,caf6dbd3b21a807,mooney and sons,https://strong-li.com/,saint lucia,synergistic non-volatile challenge,2004,renewables / environment,488",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"866,73ab5e45c1e5b55,hurley group,https://roman.org/,christmas island,reduced empowering analyzer,1987,staffing / recruiting,9469",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"867,e5eed7ec70b2b04,may-baird,http://www.freeman-myers.com/,qatar,advanced mission-critical methodology,2009,government administration,8399",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"868,183edd689dbde8f,santana group,https://kim.com/,heard island and mcdonald islands,focused interactive graphic interface,2022,fishery,8873",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"869,e86e20273da5da7,dixon ltd,http://soto.com/,jordan,implemented web-enabled software,2018,philanthropy,1397",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"870,a1dcf8bb0cfaca1,beard-hoffman,https://www.dean-callahan.com/,turkmenistan,centralized non-volatile monitoring,2004,computer games,5485",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"871,18c26fd0fad73e3,murray-meadows,http://velazquez-harmon.com/,british indian ocean territory (chagos archipelago),automated global installation,1996,international trade / development,9655",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"872,968234daaf5cd2e,""perry, doyle and arias"",https://rodgers.com/,saint lucia,switchable asynchronous initiative,1987,oil / energy / solar / greentech,9052",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"873,7ee2a52b24ae6eb,tyler-holland,https://www.hampton-swanson.com/,madagascar,polarized systematic paradigm,1970,banking / mortgage,6020",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"874,e013d0d642fbfdc,romero llc,http://www.cruz-turner.biz/,united kingdom,intuitive 3rdgeneration graphic interface,1990,investment management / hedge fund / private equity,6827",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"875,5a1abaad8cf84dc,""adkins, stewart and lara"",https://allison-blankenship.com/,cuba,streamlined directional capability,1988,renewables / environment,1715",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"876,34148d45b1e681e,drake plc,https://meyer.com/,maldives,distributed foreground contingency,1972,museums / institutions,6654",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"877,db02cc4a21dbda7,""short, stark and anthony"",https://yang.biz/,syrian arab republic,de-engineered reciprocal knowledge user,1978,religious institutions,811",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"878,fd9c7affa4ce44d,lara inc,https://curtis.net/,slovenia,universal maximized leverage,2001,motion pictures / film,2186",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"879,2e9eeb3cb58afcd,mejia inc,http://bolton.com/,cote d'ivoire,persistent stable workforce,1972,luxury goods / jewelry,7578",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"880,9e9ec3be1ded6d1,""daniels, hester and spence"",http://www.kent.com/,latvia,synergistic heuristic groupware,1980,fishery,6822",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"881,ca8dfa738576ead,page-estrada,http://www.berg.com/,thailand,horizontal zero tolerance groupware,2003,apparel / fashion,2633",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"882,440a5508578fcdc,walls-golden,http://www.bryan-guerra.net/,saint pierre and miquelon,multi-lateral optimal solution,2009,architecture / planning,5237",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"883,ec2dae361f8bb30,rogers inc,http://ray-hinton.com/,british virgin islands,extended value-added core,1979,hospitality,886",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"884,de8b77e4c7d5f6b,patrick-frank,http://hawkins.com/,zambia,customer-focused local hierarchy,2010,events services,4585",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"885,630effa39f6f50d,stewart group,https://bradford.biz/,isle of man,diverse 4thgeneration access,2016,media production,6085",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"886,83fb0faf1f3421d,""rubio, mcintosh and lewis"",https://norton.biz/,guernsey,seamless context-sensitive graphic interface,2009,ranching,2882",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"887,7d71d0cc5fbb4af,moon-brewer,https://www.rowe.biz/,south africa,re-engineered tangible info-mediaries,1983,furniture,226",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"888,94122a41a8a8481,""charles, velazquez and woods"",http://wilkins.org/,korea,function-based asynchronous firmware,2010,cosmetics,6922",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"889,c2fa8baecc7d0f8,""kramer, meyers and mckinney"",http://www.salazar.com/,gambia,polarized user-facing emulation,1978,renewables / environment,2101",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"890,65fe3122fa4efc6,alvarado ltd,https://www.haas-craig.com/,papua new guinea,compatible foreground process improvement,2003,graphic design / web design,2386",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"891,bdf0c047e52cdc3,reeves-martinez,http://ali.com/,germany,pre-emptive systematic database,1974,writing / editing,6639",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"892,4cfce7fab148cc8,""peck, rogers and conrad"",https://banks.com/,greece,versatile optimal knowledgebase,1987,mechanical or industrial engineering,6458",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"893,56bdd78bbcdcca4,novak plc,http://www.lozano.com/,bouvet island (bouvetoya),mandatory attitude-oriented data-warehouse,1973,non - profit / volunteering,5821",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"894,7cf53a7abba2ca1,""carter, hodge and franco"",http://www.richards-bishop.biz/,christmas island,quality-focused 5thgeneration portal,2019,maritime,2191",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"895,e8a5ca6e4d17fde,waller-mcfarland,http://www.perkins.net/,slovakia (slovak republic),extended upward-trending core,1982,plastics,2055",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
